ZipCode,RegionID,ZipCode,City,State,Metro,CountyName,SizeRank
46031,77917,46031,Atlanta,IN,Indianapolis-Carmel-Anderson,Hamilton County,14313
61376,84943,61376,Walnut,IL,Ottawa-Peru,Bureau County,14315
49287,79668,49287,Manchester,MI,Ann Arbor,Washtenaw County,14316
92391,96854,92391,Lake Arrowhead,CA,Riverside-San Bernardino-Ontario,San Bernardino County,14319
89439,95916,89439,Verdi,NV,Reno,Washoe County,14320
14422,63515,14422,Byron,NY,Batavia,Genesee County,14321
06068,60125,06068,Salisbury,CT,Torrington,Litchfield County,14323
14476,63548,14476,Kendall,NY,Rochester,Orleans County,14324
17860,65225,17860,Shamokin,PA,Sunbury,Northumberland County,14325
45054,77423,45054,Oregonia,OH,Cincinnati,Warren County,14327
96703,98845,96703,Kilauea,HI,Kapaa,Kauai County,14332
12023,62336,12023,Berne,NY,Albany-Schenectady-Troy,Albany County,14334
26571,69070,26571,Farmington,WV,Fairmont,Marion County,14335
63015,85861,63015,Catawissa,MO,St. Louis,Franklin County,14337
40142,75534,40142,Guston,KY,Elizabethtown-Fort Knox,Meade County,14340
55959,82519,55959,Goodview,MN,Winona,Winona County,14342
12094,62394,12094,Pittstown,NY,Albany-Schenectady-Troy,Rensselaer County,14344
97018,99023,97018,Columbia City,OR,Portland-Vancouver-Hillsboro,Columbia County,14346
01053,58229,01053,Northampton,MA,Springfield,Hampshire County,14347
52046,80811,52046,Farley,IA,Dubuque,Dubuque County,14348
73526,90052,73526,Blair,OK,Altus,Jackson County,14349
12472,62594,12472,Rosendale,NY,Kingston,Ulster County,14350
30733,71295,30733,Plainville,GA,Calhoun,Gordon County,14351
16249,64518,16249,Cowanshannock,PA,Pittsburgh,Armstrong County,14356
13320,63053,13320,Cherry Valley,NY,Oneonta,Otsego County,14357
40468,75693,40468,Perryville,KY,Danville,Boyle County,14358
60034,84298,60034,Hebron,IL,Chicago-Naperville-Elgin,McHenry County,14359
93424,97255,93424,Avila Beach,CA,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,14361
15639,64210,15639,Hempfield,PA,Pittsburgh,Westmoreland County,14362
49271,79654,49271,Pittsford,MI,Hillsdale,Hillsdale County,14364
49885,80012,49885,Skandia,MI,Marquette,Marquette County,14367
74901,90579,74901,Arkoma,OK,Fort Smith,LeFlore County,14368
95703,98392,95703,Applegate,CA,Sacramento--Roseville--Arden-Arcade,Placer County,14369
05251,59842,05251,Dorset,VT,Bennington,Bennington County,14370
43164,76565,43164,Williamsport,OH,Columbus,Pickaway County,14371
54909,81967,54909,Almond,WI,Stevens Point,Portage County,14372
60043,84306,60043,Kenilworth,IL,Chicago-Naperville-Elgin,Cook County,14374
13156,62997,13156,Sterling,NY,Auburn,Cayuga County,14376
19534,65990,19534,Greenwich,PA,Reading,Berks County,14378
24069,67962,24069,Cascade,VA,Danville,Pittsylvania County,14379
92561,96916,92561,Mountain Center,CA,Riverside-San Bernardino-Ontario,Riverside County,14382
02898,58975,02898,Richmond,RI,Providence-Warwick,Washington County,14383
04108,59375,04108,Portland,ME,Portland-South Portland,Cumberland County,14384
12461,62585,12461,Olive,NY,Kingston,Ulster County,14385
38232,74722,38232,Samburg,TN,Union City,Obion County,14386
44867,77373,44867,Republic,OH,Tiffin,Seneca County,14387
01542,58418,01542,Leicester,MA,Worcester,Worcester County,14389
47631,78705,47631,New Harmony,IN,Evansville,Posey County,14391
12575,62675,12575,New Windsor,NY,New York-Newark-Jersey City,Orange County,14394
16341,64552,16341,Pleasantville,PA,Oil City,Venango County,14395
16881,64798,16881,Bradford,PA,DuBois,Clearfield County,14396
17321,65023,17321,Fawn,PA,York-Hanover,York County,14397
12168,62443,12168,Stephentown,NY,Albany-Schenectady-Troy,Rensselaer County,14400
22027,67119,22027,Dunn Loring,VA,Washington-Arlington-Alexandria,Fairfax County,14401
38641,74928,38641,Walls,MS,Memphis,DeSoto County,14402
46058,77939,46058,Mulberry,IN,Frankfort,Clinton County,14403
53065,81187,53065,Oakfield,WI,Fond du Lac,Fond du Lac County,14404
01611,58450,01611,Leicester,MA,Worcester,Worcester County,14406
20197,66283,20197,Waterford,VA,Washington-Arlington-Alexandria,Loudoun County,14407
49060,79547,49060,Hickory Corners,MI,Grand Rapids-Wyoming,Barry County,14408
61732,85118,61732,Danvers,IL,Bloomington,McLean County,14410
68002,87796,68002,Arlington,NE,Omaha-Council Bluffs,Washington County,14412
07439,60672,07439,Ogdensburg,NJ,New York-Newark-Jersey City,Sussex County,14413
03580,59150,03580,Franconia,NH,Claremont-Lebanon,Grafton County,14416
12516,62629,12516,Copake,NY,Hudson,Columbia County,14417
08732,61156,08732,Island Heights,NJ,New York-Newark-Jersey City,Ocean County,14419
36578,73950,36578,Stapleton,AL,Daphne-Fairhope-Foley,Baldwin County,14420
38240,74728,38240,Obion,TN,Union City,Obion County,14423
53034,81161,53034,Hustisford,WI,Beaver Dam,Dodge County,14424
02763,58892,02763,North Attleboro,MA,Providence-Warwick,Bristol County,14426
06752,60421,06752,Bridgewater,CT,Torrington,Litchfield County,14427
19951,66102,19951,Harbeson,DE,Salisbury,Sussex County,14428
73852,90195,73852,Mooreland,OK,Woodward,Woodward County,14429
17309,65011,17309,Chanceford,PA,York-Hanover,York County,14431
27231,69249,27231,Cedar Grove,NC,Durham-Chapel Hill,Orange County,14432
54205,81611,54205,Casco,WI,Green Bay,Kewaunee County,14434
02659,58847,02659,Chatham,MA,Barnstable Town,Barnstable County,14435
45334,77595,45334,Jackson Center,OH,Sidney,Shelby County,14436
74427,90390,74427,Cookson,OK,Tahlequah,Cherokee County,14440
16627,64658,16627,Beccaria,PA,DuBois,Clearfield County,14441
21794,67049,21794,West Friendship,MD,Baltimore-Columbia-Towson,Howard County,14442
62685,85631,62685,Royal Lakes,IL,St. Louis,Macoupin County,14444
07021,60537,07021,Essex Fells,NJ,New York-Newark-Jersey City,Essex County,14446
14718,63680,14718,Cassadaga,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,14447
46743,78239,46743,Harlan,IN,Fort Wayne,Allen County,14449
47230,78494,47230,Deputy,IN,Madison,Jefferson County,14451
62692,85636,62692,Waverly,IL,Jacksonville,Morgan County,14453
61373,84940,61373,North Utica,IL,Ottawa-Peru,La Salle County,14456
02827,58925,02827,Coventry,RI,Providence-Warwick,Kent County,14457
05660,59958,05660,Fayston,VT,Barre,Washington County,14458
22735,67381,22735,Reva,VA,Washington-Arlington-Alexandria,Culpeper County,14459
48894,79465,48894,Westphalia,MI,Lansing-East Lansing,Clinton County,14460
52756,81105,52756,Long Grove,IA,Davenport-Moline-Rock Island,Scott County,14461
55949,82510,55949,Lanesboro,MN,Rochester,Fillmore County,14462
93651,97394,93651,Prather,CA,Fresno,Fresno County,14464
08026,60920,08026,Gibbsboro,NJ,Philadelphia-Camden-Wilmington,Camden County,14465
30218,70964,30218,Gay,GA,Atlanta-Sandy Springs-Roswell,Meriwether County,14467
49338,79704,49338,Green,MI,Big Rapids,Mecosta County,14468
62424,85476,62424,Dieterich,IL,Effingham,Effingham County,14469
14058,63392,14058,Elba,NY,Batavia,Genesee County,14472
46128,77978,46128,Fillmore,IN,Indianapolis-Carmel-Anderson,Putnam County,14475
13734,63258,13734,Tioga,NY,Binghamton,Tioga County,14476
28582,70047,28582,Stella,NC,Morehead City,Carteret County,14477
48890,79461,48890,Sunfield,MI,Lansing-East Lansing,Eaton County,14479
62037,85281,62037,Grafton,IL,St. Louis,Jersey County,14480
47384,78574,47384,Shirley,IN,New Castle,Henry County,14482
52639,81056,52639,Montrose,IA,Fort Madison-Keokuk,Lee County,14483
98847,99999,98847,Peshastin,WA,Wenatchee,Chelan County,14484
01054,58230,01054,Leverett,MA,Greenfield Town,Franklin County,14485
83804,94311,83804,Blanchard,ID,Sandpoint,Bonner County,14486
15637,64208,15637,Herminie,PA,Pittsburgh,Westmoreland County,14487
49406,79725,49406,Douglas,MI,Holland,Allegan County,14488
74561,90461,74561,Quinton,OK,McAlester,Pittsburg County,14489
83236,94073,83236,Firth,ID,Blackfoot,Bingham County,14490
17876,65235,17876,Shamokin Dam,PA,Selinsgrove,Snyder County,14491
37325,74299,37325,Delano,TN,Cleveland,Polk County,14493
62814,85688,62814,Bluford,IL,Mount Vernon,Jefferson County,14494
80809,93545,80809,Green Mountain Falls,CO,Colorado Springs,El Paso County,14495
14040,63380,14040,Darien,NY,Batavia,Genesee County,14496
49680,79866,49680,South Boardman,MI,Traverse City,Kalkaska County,14497
83427,94156,83427,Iona,ID,Idaho Falls,Bonneville County,14499
83629,94236,83629,Horseshoe Bend,ID,Boise City,Boise County,14500
03774,59194,03774,Haverhill,NH,Claremont-Lebanon,Grafton County,14501
13146,62990,13146,Savannah,NY,Rochester,Wayne County,14502
45174,77489,45174,Terrace Park,OH,Cincinnati,Hamilton County,14504
12910,62825,12910,Altona,NY,Plattsburgh,Clinton County,14505
37694,74425,37694,Watauga,TN,Johnson City,Carter County,14506
66413,87162,66413,Burlingame,KS,Topeka,Osage County,14508
79322,92901,79322,Crosbyton,TX,Lubbock,Crosby County,14513
12066,62371,12066,Esperance,NY,Albany-Schenectady-Troy,Schoharie County,14514
48435,79205,48435,Fostoria,MI,Detroit-Warren-Dearborn,Lapeer County,14515
95462,98221,95462,Monte Rio,CA,Santa Rosa,Sonoma County,14517
07418,60659,07418,Vernon Valley,NJ,New York-Newark-Jersey City,Sussex County,14521
12076,62381,12076,Conesville,NY,Albany-Schenectady-Troy,Schoharie County,14522
17407,65069,17407,Jacobus,PA,York-Hanover,York County,14523
22922,67437,22922,Arrington,VA,Charlottesville,Nelson County,14524
50058,80115,50058,Coon Rapids,IA,Carroll,Carroll County,14526
56088,82614,56088,Truman,MN,Fairmont,Martin County,14527
72376,89514,72376,Anthonyville,AR,Memphis,Crittenden County,14528
50161,80191,50161,Maxwell,IA,Ames,Story County,14529
55939,82501,55939,Harmony,MN,Rochester,Fillmore County,14530
62898,85768,62898,Woodlawn,IL,Mount Vernon,Jefferson County,14531
25253,68529,25253,New Haven,WV,Point Pleasant,Mason County,14532
52755,81104,52755,Lone Tree,IA,Iowa City,Johnson County,14533
67543,87643,67543,Haven,KS,Hutchinson,Reno County,14535
01266,58325,01266,West Stockbridge,MA,Pittsfield,Berkshire County,14536
53503,81334,53503,Arena,WI,Madison,Iowa County,14539
61012,84758,61012,Capron,IL,Rockford,Boone County,14543
99402,100218,99402,Asotin,WA,Lewiston,Asotin County,14544
12086,62388,12086,Hagaman,NY,Amsterdam,Montgomery County,14546
46779,78263,46779,Pleasant Lake,IN,Angola,Steuben County,14549
49726,79896,49726,Paradise,MI,Sault Ste. Marie,Chippewa County,14550
16259,64526,16259,Madison,PA,Pittsburgh,Armstrong County,14551
92091,96639,92091,Rancho Santa Fe,CA,San Diego-Carlsbad,San Diego County,14553
13052,62921,13052,Deruyter,NY,Syracuse,Madison County,14554
38541,74856,38541,Allons,TN,Cookeville,Overton County,14555
59037,83897,59037,Huntley,MT,Billings,Yellowstone County,14556
21557,66911,21557,Rawlings,MD,Cumberland,Allegany County,14558
24079,67969,24079,Copper Hill,VA,Blacksburg-Christiansburg-Radford,Floyd County,14559
46382,78125,46382,Wanatah,IN,Michigan City-La Porte,La Porte County,14560
55052,82069,55052,Morristown,MN,Faribault-Northfield,Rice County,14561
14138,63440,14138,Dayton,NY,Olean,Cattaraugus County,14563
53019,81149,53019,Eden,WI,Fond du Lac,Fond du Lac County,14565
12116,62402,12116,Milford,NY,Oneonta,Otsego County,14566
38547,74861,38547,South Carthage,TN,Nashville-Davidson--Murfreesboro--Franklin,Smith County,14569
22846,67418,22846,Penn Laird,VA,Harrisonburg,Rockingham County,14574
56587,82958,56587,Vergas,MN,Fergus Falls,Otter Tail County,14576
21545,66907,21545,Mount Savage,MD,Cumberland,Allegany County,14577
60941,84724,60941,Herscher,IL,Kankakee,Kankakee County,14579
61256,84859,61256,Hampton,IL,Davenport-Moline-Rock Island,Rock Island County,14580
97110,99080,97110,Cannon Beach,OR,Astoria,Clatsop County,14581
03449,59127,03449,Hancock,NH,Manchester-Nashua,Hillsborough County,14582
50647,80500,50647,Janesville,IA,Waterloo-Cedar Falls,Bremer County,14583
53923,81484,53923,Cambria,WI,Madison,Columbia County,14584
55019,82044,55019,Dundas,MN,Faribault-Northfield,Rice County,14585
63349,86009,63349,Hawk Point,MO,St. Louis,Lincoln County,14588
37374,74343,37374,Sequatchie,TN,Chattanooga,Marion County,14589
42464,76380,42464,White Plains,KY,Madisonville,Hopkins County,14590
12093,62393,12093,Jefferson,NY,Albany-Schenectady-Troy,Schoharie County,14592
13493,63157,13493,Williamstown,NY,Syracuse,Oswego County,14593
44634,77250,44634,Homeworth,OH,Salem,Columbiana County,14594
47970,78872,47970,Otterbein,IN,Lafayette-West Lafayette,Benton County,14595
50676,80527,50676,Tripoli,IA,Waterloo-Cedar Falls,Bremer County,14596
04110,59377,04110,Cumberland,ME,Portland-South Portland,Cumberland County,14598
35097,73319,35097,Locust Fork,AL,Birmingham-Hoover,Blount County,14599
35463,73470,35463,Fosters,AL,Tuscaloosa,Tuscaloosa County,14600
18629,65548,18629,Mehoopany,PA,Scranton--Wilkes-Barre--Hazleton,Wyoming County,14604
43145,76548,43145,New Holland,OH,Columbus,Pickaway County,14605
13304,63040,13304,Trenton,NY,Utica-Rome,Oneida County,14606
14101,63417,14101,Machias,NY,Olean,Cattaraugus County,14607
16130,64461,16130,Perry,PA,Youngstown-Warren-Boardman,Mercer County,14608
56026,82566,56026,Ellendale,MN,Owatonna,Steele County,14609
14781,63728,14781,Sherman,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,14611
49774,79932,49774,Pickford,MI,Sault Ste. Marie,Chippewa County,14612
64835,86614,64835,Carterville,MO,Joplin,Jasper County,14613
04352,59460,04352,Mt Vernon,ME,Augusta-Waterville,Kennebec County,14614
03588,59157,03588,Milan,NH,Berlin,Coos County,14615
47928,78836,47928,Cayuga,IN,Terre Haute,Vermillion County,14616
16141,64469,16141,New Beaver,PA,New Castle,Lawrence County,14618
17535,65094,17535,Salisbury,PA,Lancaster,Lancaster County,14619
63056,85896,63056,Leslie,MO,St. Louis,Franklin County,14621
67031,87420,67031,Conway Springs,KS,Wichita,Sumner County,14622
34681,73169,34681,Palm Harbor,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,14624
46986,78386,46986,Swayzee,IN,Marion,Grant County,14625
74051,90261,74051,Ochelata,OK,Bartlesville,Washington County,14627
47527,78647,47527,Dubois,IN,Jasper,Dubois County,14630
16838,64762,16838,Penn,PA,DuBois,Clearfield County,14632
36321,73830,36321,Cowarts,AL,Dothan,Houston County,14633
55012,82038,55012,Center City,MN,Minneapolis-St. Paul-Bloomington,Chisago County,14634
10526,61838,10526,Goldens Bridge,NY,New York-Newark-Jersey City,Westchester County,14637
11975,62320,11975,Wainscott,NY,New York-Newark-Jersey City,Suffolk County,14638
30641,71252,30641,Good Hope,GA,Atlanta-Sandy Springs-Roswell,Walton County,14639
43116,76531,43116,Commercial Point,OH,Columbus,Pickaway County,14640
46914,78334,46914,Bunker Hill,IN,Peru,Miami County,14641
25517,68635,25517,Genoa,WV,Huntington-Ashland,Wayne County,14642
29635,70617,29635,Cleveland,SC,Greenville-Anderson-Mauldin,Greenville County,14643
53529,81355,53529,Dane,WI,Madison,Dane County,14644
75932,91135,75932,Burkeville,TX,Beaumont-Port Arthur,Newton County,14645
76064,91222,76064,Maypearl,TX,Dallas-Fort Worth-Arlington,Ellis County,14646
74956,90602,74956,Shady Point,OK,Fort Smith,LeFlore County,14648
92676,96986,92676,Silverado,CA,Los Angeles-Long Beach-Anaheim,Orange County,14651
12577,62676,12577,Beaverdam Lake-Salisbury Mills,NY,New York-Newark-Jersey City,Orange County,14652
52623,81045,52623,Danville,IA,Burlington,Des Moines County,14653
84320,94537,84320,Lewiston,UT,Logan,Cache County,14654
49402,79721,49402,Fountain,MI,Ludington,Mason County,14655
61813,85166,61813,Bement,IL,Champaign-Urbana,Piatt County,14657
01081,58250,01081,Wales,MA,Springfield,Hampden County,14658
99361,100213,99361,Waitsburg,WA,Walla Walla,Walla Walla County,14659
13034,62909,13034,Aurelius,NY,Auburn,Cayuga County,14660
44214,77069,44214,Burbank,OH,Wooster,Wayne County,14662
05765,60012,05765,Proctor,VT,Rutland,Rutland County,14663
21555,66909,21555,Oldtown,MD,Cumberland,Allegany County,14664
56171,82675,56171,Sherburn,MN,Fairmont,Martin County,14665
59823,84198,59823,Bonner,MT,Missoula,Missoula County,14666
84645,94627,84645,Mona,UT,Provo-Orem,Juab County,14668
85645,95028,85645,Amado,AZ,Tucson,Pima County,14669
96140,98656,96140,Carnelian Bay,CA,Sacramento--Roseville--Arden-Arcade,Placer County,14670
16878,64796,16878,Boggs,PA,DuBois,Clearfield County,14671
44613,77231,44613,Brewster,OH,Canton-Massillon,Stark County,14673
59920,84254,59920,Kila,MT,Kalispell,Flathead County,14675
20137,66233,20137,Broad Run,VA,Washington-Arlington-Alexandria,Fauquier County,14676
62531,85542,62531,Edinburg,IL,Taylorville,Christian County,14677
13431,63113,13431,Newport,NY,Utica-Rome,Herkimer County,14679
67067,87447,67067,Kechi,KS,Wichita,Sedgwick County,14680
56331,82790,56331,Freeport,MN,St. Cloud,Stearns County,14684
10917,61918,10917,Woodbury,NY,New York-Newark-Jersey City,Orange County,14685
12062,62367,12062,Nassau,NY,Albany-Schenectady-Troy,Rensselaer County,14686
43771,76841,43771,Philo,OH,Zanesville,Muskingum County,14688
47468,78629,47468,Unionville,IN,Bloomington,Monroe County,14689
95977,98527,95977,Smartsville,CA,Truckee-Grass Valley,Nevada County,14690
14838,63766,14838,Erin,NY,Elmira,Chemung County,14691
21654,66952,21654,Oxford,MD,Easton,Talbot County,14692
64734,86567,64734,Cleveland,MO,Kansas City,Cass County,14693
18615,65535,18615,Exeter,PA,Scranton--Wilkes-Barre--Hazleton,Wyoming County,14694
60556,84584,60556,Waterman,IL,Chicago-Naperville-Elgin,DeKalb County,14695
44866,77372,44866,Polk,OH,Ashland,Ashland County,14698
78623,92561,78623,Canyon Lake,TX,San Antonio-New Braunfels,Comal County,14699
83334,94123,83334,Hansen,ID,Twin Falls,Twin Falls County,14701
06254,60226,06254,Franklin,CT,Norwich-New London,New London County,14702
14743,63703,14743,Hinsdale,NY,Olean,Cattaraugus County,14703
30216,70962,30216,Flovilla,GA,Atlanta-Sandy Springs-Roswell,Butts County,14704
85928,95105,85928,Heber,AZ,Show Low,Navajo County,14705
16124,64458,16124,Delaware,PA,Youngstown-Warren-Boardman,Mercer County,14706
66052,87067,66052,Linwood,KS,Kansas City,Leavenworth County,14708
06754,60423,06754,Warren,CT,Torrington,Litchfield County,14710
14034,63374,14034,Collins,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,14711
44443,77179,44443,New Springfield,OH,Youngstown-Warren-Boardman,Mahoning County,14712
64139,86375,64139,Kansas City,MO,Kansas City,Jackson County,14713
67228,87520,67228,Wichita,KS,Wichita,Sedgwick County,14714
23065,67510,23065,Gumspring,VA,Richmond,Goochland County,14715
37391,74358,37391,Turtletown,TN,Cleveland,Polk County,14716
82082,93876,82082,Pine Bluffs,WY,Cheyenne,Laramie County,14718
20818,66649,20818,Cabin John,MD,Washington-Arlington-Alexandria,Montgomery County,14720
46105,77960,46105,Bainbridge,IN,Indianapolis-Carmel-Anderson,Putnam County,14721
55956,82517,55956,Mazeppa,MN,Rochester,Wabasha County,14722
98342,99730,98342,Indianola,WA,Bremerton-Silverdale,Kitsap County,14725
15747,64291,15747,Rayne,PA,Indiana,Indiana County,14726
20861,66673,20861,Ashton,MD,Washington-Arlington-Alexandria,Montgomery County,14728
22949,67454,22949,Lovingston,VA,Charlottesville,Nelson County,14729
47235,78498,47235,Freetown,IN,Seymour,Jackson County,14730
01474,58383,01474,Townsend,MA,Boston-Cambridge-Newton,Middlesex County,14731
73067,89898,73067,Ninnekah,OK,Oklahoma City,Grady County,14735
